OrderID,ProductPrice,Quantity,CustomerAge,ProductReviews,ProductRating,DiscountPercentage,CustomerTenure,ProductCategory,DeliveryType,PaymentMethod,CustomerLocation,ReturnStatus,BrowsingTime
1109,37.52,1,33.05490422,21,3.82,25.41,37.2,Sports,Standard,Credit Card,North,Yes,300.8
1110,88.28,3,11.95203964,22,3.26,10.19,20.49,Books,Overnight,PayPal,Central,Yes,155.77
1111,46.19,6,30.72815886,22,4.7,38.16,2.26,Clothing,Standard,PayPal,Central,Yes,222.71
1112,54.35,3,,27,1.1,12.07,52.99,Clothing,Standard,Debit Card,Central,No,321.69
1113,67.4,1,28.04218356,17,3.83,35.35,80.9,Electronics,Express,UPI,North,No,349.92
1114,59.91,,18.52720424,27,2.32,28.92,5.43,Clothing,Express,UPI,West,No,214.5
1115,53.01,6,28.26637419,25,1.72,49.31,29.27,Clothing,Express,Credit Card,North,Yes,193.76
1116,57.3,4,28.90834464,28,3.04,50,44.27,Electronics,Standard,Credit Card,Central,No,170.29
1117,98.07,4,36.45132378,15,3.02,43.48,18.63,Electronics,Express,Debit Card,South,Yes,41.82
1118,48.85,100,10.77875207,20,1.55,38,9.37,Electronics,Express,PayPal,South,No,94.12
1119,54.02,5,13.31722778,17,1.81,19.32,15.63,Books,Express,PayPal,East,Yes,140.17
1120,71.01,0,40.42871406,25,2.63,37.66,17.23,Electronics,Standard,Credit Card,West,Yes,513.29
1121,72.11,5,23.03842824,22,2.64,47.83,12.29,Electronics,Overnight,UPI,East,No,139.77
1122,73.74,2,51.11794685,17,2.27,1.17,63.77,Electronics,Express,PayPal,East,No,221.55
1123,62.77,,38.37904583,19,1.59,26.9,32.69,Sports,Standard,Debit Card,South,No,193.41
1124,27.14,3,44.10143225,16,1.02,10.9,6.63,Sports,Standard,Credit Card,North,Yes,159.34
1125,82.67,6,56.16038481,19,4.88,27.89,21.14,Books,Overnight,PayPal,East,No,157.26
1126,27.07,3,30.35433782,21,4.77,23.32,28.01,Books,Express,UPI,East,No,330.07
1127,56.05,100,,18,2.93,28.79,3.62,Clothing,Standard,UPI,West,No,182.47
1128,34.91,2,48.07553878,19,4.98,27.55,10.65,Sports,Standard,Debit Card,South,No,240.35
1129,48.72,2,42.64270346,,3.69,48.01,56.63,Books,Standard,Debit Card,North,Yes,49.83
1130,56.58,3,32.19004535,28,1.28,27.61,20.1,Books,Overnight,Credit Card,West,Yes,185.99
1131,56.43,7,55.8718695,20,1.47,42.31,5.87,Clothing,Express,Credit Card,North,Yes,41.17
1132,58.44,50,31.81633535,,4.66,15.99,3.14,Electronics,Standard,UPI,North,No,98.04
1133,82.27,3,35.49160456,28,3.52,21.91,17.53,Home,Standard,UPI,East,No,95.88
1134,59.07,3,35.31833976,20,4.37,23.52,19.04,Clothing,Standard,PayPal,West,No,137.65
1135,45.12,4,20.98109158,16,4.59,13.94,9.77,Home,Standard,PayPal,East,Yes,52.48
1136,69.28,3,36.16378084,18,2.79,18.99,23.89,Clothing,Express,PayPal,Central,No,75.13
1137,73.79,3,,19,1.19,29.93,1.71,Clothing,Express,Debit Card,North,Yes,170.32
1138,25.45,3,41.67452473,28,1.75,29.01,3.76,Electronics,Standard,Debit Card,West,No,331.78
1139,61.95,3,35.4659514,20,1.27,31.82,18.97,Books,Standard,PayPal,South,Yes,39.27
1140,64.02,7,32.57349078,22,1.75,17.59,1.53,Sports,Standard,UPI,East,Yes,169.16
1141,44.05,2,39.96300543,13,2.64,15.79,51.07,Clothing,Overnight,Credit Card,Central,No,494.26
1142,77.51,2,,19,1.47,30.58,3.68,Electronics,Overnight,Debit Card,Central,No,700.67
1143,47,3,44.13858246,17,1.67,6.64,26.89,Home,Overnight,Debit Card,Central,Yes,1300.65
1144,52.51,3,30.02202707,27,2.78,12.65,11.91,Books,Standard,PayPal,East,Yes,361.87
1145,46.54,4,39.87172391,,2.36,2.11,12.25,Clothing,Overnight,Credit Card,South,No,151.42
1146,50.31,2,42.19909612,14,2.87,3.63,34.74,Home,Express,Debit Card,West,Yes,81.21
1147,28.07,3,19.89207519,13,2.72,12.17,16.61,Clothing,Overnight,Credit Card,North,No,277.71
1148,21.2,3,37.52345812,21,3.58,0.98,31.04,Sports,Standard,Debit Card,South,No,88.24
1149,81.89,3,2.580441705,14,4.75,12.27,16.89,Sports,Express,Credit Card,East,Yes,390.62
1150,33.06,2,42.23800565,22,1.43,32.75,21.57,Books,Standard,Credit Card,West,Yes,614.87
1151,518.4,3,44.90514582,21,1.4,3.06,34.32,Home,Express,Debit Card,North,No,413.45
1152,,1,46.21319189,18,4.41,21.84,22.43,Sports,Overnight,Credit Card,West,Yes,163.94
1153,37.22,5,,27,3.03,45.66,22.95,Electronics,Overnight,UPI,North,Yes,116.45
1154,23.54,4,,13,4.07,39.56,37.37,Books,Express,Debit Card,North,No,117.39
1155,82.84,3,56.35930768,16,1.86,15.27,71.46,Clothing,Express,Debit Card,Central,Yes,380.04
1156,70.2,4,56.20654472,22,4.32,46.24,11.35,Home,Standard,UPI,East,Yes,90.76
1157,36.24,3,34.56240951,16,4.7,16.48,20.66,Home,Express,Credit Card,South,Yes,233.43
1158,95.05,3,37.08979446,18,3.54,3.63,2.17,Electronics,Standard,UPI,Central,Yes,674.97
1159,69.64,4,51.66366717,24,1.42,49.7,10.67,Sports,Express,Debit Card,Central,No,180.76
1160,43.5,3,12.48796977,16,4.58,43.5,12.75,BOOKS,Express,UPI,West,Yes,69.98
1161,5,4,30.15386386,,4.17,23.3,43.28,Electronics,Overnight,Credit Card,North,Yes,188.62
1162,95.82,2,55.03355683,18,4,33.32,17.29,Electronics,Overnight,UPI,North,Yes,55.18
1163,22.21,5,49.62800813,14,1.15,33.56,31.52,Clothing,Standard,Debit Card,West,Yes,386.46
1164,17.09,4,40.53895666,20,4.2,9.72,0.46,Electronics,Standard,Credit Card,East,No,89.57
1165,70.45,2,12.41251392,21,1.55,10,14.99,Books,Standard,Debit Card,North,No,193.69
1166,98.8,3,,19,1.89,23.48,55.58,Home,Express,Debit Card,Central,No,219.61
1167,77.69,4,26.15126906,26,3.31,45.58,6.1,Books,Express,PayPal,Central,Yes,318.53
1168,61.28,,39.96558354,14,2.06,0.5,0.77,Electronics,Standard,Debit Card,North,No,451.5
1169,61.9,4,22.85979973,21,3.65,39.13,13.63,Electronics,Express,Debit Card,North,No,485.2
1170,67.07,5,19.61414908,18,3.43,2.88,29.25,Books,Overnight,Credit Card,East,Yes,250.34
1171,65.18,2,4.027020835,11,1.43,23.91,14.54,Clothing,Express,Credit Card,North,Yes,246.05
1172,55.62,3,53.32707027,12,3.62,31.89,14.79,Electronics,Overnight,Credit Card,East,No,160.67
1173,52.08,3,29.00344233,24,4.7,34.34,26.59,Books,Standard,UPI,Central,No,162.8
1174,48.75,,37.35718676,12,1.64,2.92,7.05,Books,Express,UPI,East,Yes,182.32
1175,34.92,2,34.96642825,17,3.39,20.93,33.45,Home,Standard,Credit Card,North,Yes,91.07
1176,44.39,3,18.98849101,17,2.37,29.19,3.99,Clothing,Overnight,UPI,South,Yes,132.7
1177,16.14,,16.11402633,23,2.84,3.3,12.09,Sports,Standard,PayPal,North,No,98.99
1178,48.03,6,19.92027311,,2.15,6.75,25.61,Books,Overnight,UPI,South,Yes,192.56
1179,30.23,4,24.15247342,24,2.42,33.18,42.3,Home,Overnight,PayPal,Central,No,29.32
1180,27.93,2,40.49909371,27,1.12,26.08,37.63,Sports,Standard,Credit Card,West,No,430.33
1181,53.6,1,23.06423505,17,4.93,8.09,30.7,Home,Overnight,Credit Card,Central,No,217.76
1182,77.84,4,61.19735947,23,3.5,26.76,10.68,Home,Standard,UPI,Central,Yes,207.64
1183,68.37,4,50.40726554,14,3,45.63,3.13,Clothing,Standard,Credit Card,Central,No,169.73
1184,18.59,2,47.12539324,15,2.53,0.78,5.87,Electronics,Standard,Credit Card,East,No,20.07
1185,30.21,6,33.20511646,15,3.16,32.13,48.03,Clothing,Overnight,Debit Card,Central,No,70.94
1186,68.82,3,57.71421104,16,2.52,3.68,46.73,Sports,Overnight,Credit Card,West,No,179.56
1187,,0,31.72991553,25,2.44,0.32,72.66,Clothing,Express,Debit Card,North,Yes,130.9
1188,45.51,3,34.53107879,21,2.86,7.53,1.9,Electronics,Standard,Credit Card,South,No,134.94
1189,61,1,37.5496181,21,2.1,21.15,18.47,Clothing,Standard,PayPal,Central,Yes,61.68
1190,30.63,2,45.52734561,26,1.72,40.12,25.11,Clothing,Standard,PayPal,South,Yes,38.64
1191,52.11,3,44.55362119,18,3.23,14.09,29.76,Clothing,Standard,Credit Card,Central,No,107.48
1192,23.32,2,,22,4.37,31.28,24.78,Books,Standard,PayPal,East,No,42.34
1193,37.97,3,27.00509421,19,1.61,20.56,35.27,Books,Standard,PayPal,South,Yes,766.1
1194,56.4,3,44.59854436,15,1.13,11.72,10.69,Clothing,Standard,PayPal,Central,Yes,305.17
1195,18.14,2,45.72854876,12,1.99,25.71,4.75,Electronics,Express,UPI,Central,Yes,91.43
1196,,5,29.09973313,17,4.92,39.87,5.49,Electronics,Express,PayPal,West,Yes,73.36
1197,49.61,1,11.19217895,23,4.32,41.62,0.29,Electronics,Standard,Debit Card,West,No,133.95
1198,61.05,3,31.89025856,23,3.38,42.33,10.35,Electronics,Standard,UPI,West,No,360.07
1199,54.48,3,44.35288698,20,4.72,16.93,2.31,Home,Express,Debit Card,East,No,243.78
1200,77.28,3,62.0812527,25,2.78,39.67,9.31,Clothing,Express,Debit Card,South,No,191.35
1201,52.5,4,17.03063056,17,4.93,10.61,23.75,Clothing,Standard,Debit Card,East,Yes,69.17
1202,41.41,4,28.60143121,22,2.19,36.92,53.97,Home,Standard,UPI,North,Yes,340.81
1203,52.45,1,29.15894658,9,1.96,47.42,43.92,Electronics,Express,Credit Card,Central,No,619.21
1204,60.87,4,55.33708009,18,3.55,0.69,6.99,Sports,Express,PayPal,Central,No,314.32
1205,,2,34.47587749,17,2.51,22.02,3.46,Sports,Standard,PayPal,Central,No,249.69
1206,50.81,1,21.39010161,15,3.51,32.39,5.15,Home,Express,Credit Card,West,Yes,180.37
1207,35.96,200,,28,2.22,35.09,84.96,Sports,Standard,Credit Card,Central,No,471.4
1208,36.74,4,28.9304222,16,3.47,8.8,19.14,Books,Overnight,Debit Card,West,Yes,44.58
1209,21.95,0,16.6341909,28,2.1,48.61,4.84,Clothing,Standard,UPI,North,Yes,431.31
1210,84.99,4,21.60840039,24,1.2,30.76,44.09,Sports,Standard,Debit Card,East,Yes,75.38
1211,25.12,3,61.01062932,25,4.65,8.22,12.07,Books,Standard,PayPal,East,Yes,232.39
1212,36.14,4,40.76313832,17,4.53,1.03,55.08,Clothing,Express,Credit Card,East,No,392.94
1213,35.63,0,36.61640083,16,4.88,39.16,7.25,Books,Standard,PayPal,West,Yes,134.63
1214,67.9,2,31.25159396,15,3.87,3.99,11.99,Clothing,Standard,Credit Card,South,Yes,71.04
1215,,6,39.38223263,18,3.73,7.05,16.87,Clothing,Express,UPI,South,No,337.41
1216,74.95,4,39.20353919,9,3.24,28.74,53.55,Sports,Overnight,Debit Card,North,No,141.65
1217,36.53,4,39.38253242,26,1.5,30.18,48.74,Home,Overnight,PayPal,South,Yes,114.93
1218,55.58,2,36.72267635,,1.76,34.34,20.5,Sports,Express,UPI,North,No,131.07
1219,33.29,1,48.03197507,18,2.16,19.68,6.02,Electronics,Standard,PayPal,Central,No,220.55
1220,92.9,2,35.34656519,19,4.56,38.69,12.39,Books,Overnight,Credit Card,East,Yes,605.34
1221,26.25,3,20.33091747,21,1.69,48.72,89.15,Electronics,Overnight,PayPal,West,No,378.57
1222,56.2,2,25.81365664,17,4.69,13.55,22.46,Clothing,Express,UPI,North,Yes,209.81
1223,,4,5.314719598,16,3.09,35.15,36.46,Sports,Overnight,UPI,West,Yes,109.99
1224,58.28,3,65.40225674,20,3.86,46.42,14.34,Electronics,Overnight,Debit Card,West,No,120.54
1225,46.29,3,47.94131888,30,1.44,34.31,18.22,Electronics,Express,PayPal,East,No,100.41
1226,47.4,1,22.54894257,18,2.08,34.06,13.45,Electronics,Overnight,Credit Card,Central,No,80.39
1227,50.88,3,30.77232726,15,4.83,11.19,29.13,Clothing,Standard,PayPal,Central,Yes,248.18
1228,47.06,4,25.44685289,24,2.06,26.76,45.77,Clothing,Express,Debit Card,South,No,85.87
1229,69.28,3,58.13820817,20,2.19,28.13,16.99,Clothing,Standard,Credit Card,Central,Yes,252.89
1230,94.21,2,13.70184254,21,1.79,35.01,15.73,Electronics,Standard,Credit Card,East,No,596.13
1231,38.85,2,36.71714088,21,1.52,49.84,9.98,Books,Express,Debit Card,West,Yes,160.63
1232,22.6,4,33.37208236,22,1.93,1.68,4.68,Sports,Overnight,Credit Card,North,No,245.65
1233,48.23,1,47.40257946,21,3.57,3.26,67.22,Sports,Express,UPI,North,Yes,178.21
1234,101.59,4,33.43986158,18,2.82,3.9,9.12,Clothing,Overnight,UPI,Central,No,140.26
1235,33.93,1,8.62686685,26,3.22,37.15,38.71,Electronics,Standard,Credit Card,South,No,186.66
1236,82.78,2,31.23323248,28,1.49,6.82,30.16,Books,Overnight,PayPal,North,No,40.13
1237,83.55,1,20.41756673,,4.21,31.12,37.56,Home,Standard,Credit Card,South,No,354.09
1238,38.93,1,36.1936932,15,4.14,16.23,66.26,Clothing,Standard,PayPal,North,No,210.96
1239,61.38,,56.51265555,22,1.09,22.87,23.44,Home,Standard,Debit Card,South,Yes,168.9
1240,82.57,4,8.908621337,27,2.53,10.78,54.78,Sports,Express,UPI,South,Yes,163.81
1241,42.42,3,22.99665897,20,1.28,43.31,4.41,Sports,Overnight,UPI,West,No,138.95
1242,855.96,4,26.70960569,23,4.17,29.31,23.65,Books,Overnight,Debit Card,East,Yes,96.59
1243,38.37,2,29.27553357,21,3.95,47.23,35.51,Books,Overnight,Debit Card,North,Yes,84.44
1244,466.83,3,46.10188496,29,4.61,28.73,7.61,Home,Standard,UPI,Central,No,216.27
1245,37.01,5,32.39683374,21,1.95,6.2,32.4,Sports,Express,Debit Card,East,No,34.77
1246,25.52,5,41.23704089,20,2.83,8.54,36.17,Books,Overnight,Credit Card,West,Yes,55.87
1247,50.68,3,25.61340434,20,1.74,49.45,42.7,Books,Overnight,Credit Card,West,Yes,100.23
1248,34.6,100,38.44886518,20,2.48,36.28,9.01,Sports,Express,PayPal,West,No,294.27
1249,54.68,4,46.66696446,16,3.09,2.46,27.47,Sports,Overnight,PayPal,Central,No,561.43
1250,18.88,3,24.01550675,20,1.21,35.19,8.71,Electronics,Express,PayPal,North,No,28.34
1251,56.62,2,46.7203718,13,3.86,20.61,32.24,Books,Express,Credit Card,North,Yes,307.48
1252,66.67,3,35.78559153,25,3.17,15.36,14.92,Home,Overnight,UPI,South,No,70.67
1253,10.13,3,50.68190361,23,4.32,7.7,21.84,Clothing,Express,PayPal,South,Yes,421.93
1254,57.48,5,31.9787015,19,2.09,42,12.9,Clothing,Express,Credit Card,South,No,706.79
1255,74.55,3,40.71866983,26,4.61,3.19,4.24,Sports,Overnight,UPI,Central,No,36.5
1256,25.81,2,34.39090652,23,4.99,14.49,4.71,Home,Standard,Debit Card,East,Yes,198.51
1257,83.45,4,33.55681607,18,4.68,15.32,1.94,Electronics,Overnight,Credit Card,North,No,264.73
1258,58.38,4,,21,4.11,8.05,23.1,Books,Overnight,Debit Card,South,Yes,57.62
1259,35.9,1,43.05211204,18,4.25,25.41,45.31,Electronics,Standard,PayPal,Central,Yes,59.18
1260,48.88,5,16.25652632,28,3.29,0.59,0.51,Home,Express,UPI,Central,Yes,184.96
1261,61.17,,,21,1.76,15.05,1.64,Electronics,Overnight,Credit Card,South,No,206.54
1262,51.52,1,7.105054392,24,3.71,46.68,14.68,Sports,Standard,PayPal,West,No,226.24
1263,60.78,2,24.72781835,22,3.85,15.53,32.12,Clothing,Standard,PayPal,West,No,123.81
1264,31.59,5,33.58596394,25,4.94,18.02,4.12,Sports,Overnight,UPI,West,Yes,204.71
1265,53.39,4,41.18533954,19,3.17,23.66,7.61,Books,Overnight,Debit Card,South,No,81.15
1266,21.73,5,58.64258792,,2.09,28.08,6.34,Sports,Standard,PayPal,Central,No,170.3
1267,47.78,4,7.125627677,14,3.73,40.44,12.22,Home,Overnight,UPI,Central,No,91.73
1268,31.92,1,27.38458807,12,4.92,9.52,6.12,Home,Standard,UPI,North,No,43.37
1269,35.29,2,3.097497683,13,1.71,43.59,10.43,Books,Overnight,Credit Card,West,No,112.65
1270,74.72,1,35.47432961,17,2.3,37.88,31.29,Books,Standard,PayPal,South,Yes,198.86
1271,71.83,4,39.07525377,,3.17,36.13,22.66,Clothing,Overnight,Debit Card,North,No,456.82
1272,62.18,2,58.86193613,17,1.68,4.34,2.03,Electronics,Overnight,Debit Card,Central,No,337.1
1273,,2,36.80952141,24,1.09,1.08,24.37,Clothing,Overnight,PayPal,North,No,90.95
1274,,3,50.66037694,21,2.35,29.7,15.56,Sports,Express,Debit Card,West,Yes,198.04
1275,74.26,4,43.75755622,21,4.46,43.16,65.44,Electronics,Overnight,UPI,East,No,114.46
1276,,2,28.47127704,17,1.17,29.22,8.2,Books,Standard,UPI,West,Yes,16.96
1277,96.39,3,13.8655888,,2.72,10.66,31.09,Home,Standard,PayPal,West,Yes,185.86
1278,57.87,4,39.12503447,20,4.05,4.53,31.5,Sports,Express,Debit Card,South,No,321.22
1279,53.84,2,12.61846974,20,4.81,34.98,6.01,Clothing,Express,UPI,East,Yes,539.98
1280,43.82,3,54.42810609,22,4.94,36.09,56.05,Books,Express,PayPal,East,Yes,126.59
1281,52.67,2,32.56906847,20,2.69,8.63,16.22,Electronics,Overnight,UPI,East,Yes,121.72
1282,,5,52.92766117,24,4.8,1.41,27.26,Electronics,Overnight,PayPal,Central,No,173.15
1283,64.16,7,27.79678349,20,1.14,20.41,3.78,Home,Standard,Credit Card,North,Yes,85.07
1284,69.13,4,39.0327618,10,3.98,29.14,7.16,Books,Standard,Credit Card,Central,No,202.1
1285,34.28,2,38.14023286,19,3.57,35.3,21.17,Books,Overnight,PayPal,East,No,87.78
1286,23.38,0,34.32433823,29,2,40.5,9.22,Sports,Standard,Credit Card,South,Yes,26.39
1287,13.28,3,,17,3.03,30.53,16.62,Sports,Overnight,Credit Card,West,Yes,361.65
1288,60.16,3,40.88684028,25,1.52,5.54,11.24,Electronics,Express,Debit Card,West,Yes,176.56
1289,27.93,2,21.10755105,16,4.49,34.13,24.56,BOOKS,Overnight,Credit Card,Central,No,112.05
1290,6.94,1,16.85847007,20,2.43,49.21,16.03,Electronics,Overnight,Debit Card,Central,No,65.26
1291,57.77,7,53.6424034,,3.5,45.28,0.11,Sports,Overnight,Credit Card,South,Yes,388.23
1292,99.86,4,45.90751983,27,1.64,43.58,25.17,Sports,Standard,Credit Card,West,Yes,96.79
1293,49.88,7,35.98837413,27,1.82,15.11,13.16,Sports,Overnight,UPI,Central,No,233.61
1294,66.77,4,59.97713574,16,4.97,37.54,10.03,Electronics,Overnight,PayPal,North,No,492.92
1295,51.64,2,30.98351722,19,4.01,42.56,2.37,Books,Overnight,Credit Card,Central,No,207.94
1296,48.02,2,54.8405483,29,4.85,33.92,5.97,Clothing,Express,PayPal,Central,Yes,240.05
1297,68.38,4,37.63361127,19,2.18,12.53,6.08,Clothing,Overnight,PayPal,East,Yes,165.67
1298,44.19,2,19.62873875,20,1.66,47.69,65.74,Sports,Overnight,UPI,North,No,241.47
1299,55.35,5,62.72060288,24,3.01,22.54,13.6,Home,Overnight,PayPal,North,No,111.51
1300,56.43,4,49.8606627,18,2.98,6.49,1.03,Electronics,Standard,PayPal,South,Yes,224.85
1301,36.64,0,33.18468453,21,1.7,5.49,3.59,Books,Express,Credit Card,East,No,92.26
1302,69.84,0,45.90756889,,3.93,32.38,1.98,Sports,Express,UPI,North,Yes,534.6
1303,46.5,4,,17,2.45,21.89,21.33,Home,Overnight,PayPal,East,No,229.96
1304,34.89,2,47.43723553,16,1.75,4.72,4.96,Sports,Overnight,Credit Card,East,No,102.07
1305,60.73,2,-0.866178479,20,2.33,37.02,16.57,Home,Standard,UPI,West,No,121.56
1306,32.03,5,19.70297999,21,3.25,39.97,11.09,Clothing,Overnight,Credit Card,North,No,171.91
1307,50.56,3,49.68889616,19,3.91,36.27,39.1,Home,Standard,UPI,West,Yes,315.06
1308,,4,31.25516693,19,2.93,10.11,9.27,Clothing,Overnight,UPI,Central,No,103.83
1309,71.72,50,38.11313442,,3.1,34.49,14.71,Clothing,Standard,Debit Card,Central,No,91.56
1310,59.49,2,14.79821507,21,1.56,0.54,30.66,Electronics,Express,Debit Card,West,Yes,236.05
1311,49.5,3,62.71800494,19,4.66,15.26,13.63,Home,Overnight,Debit Card,Central,Yes,221.96
1312,66.36,3,52.85794466,14,4.71,19.94,37.83,Books,Standard,PayPal,West,Yes,28.63
1313,77.8,2,31.98972172,22,3.73,41.76,26.01,Books,Standard,Credit Card,South,No,194.48
1314,984.46,3,28.92956215,21,1.07,19.52,12.68,Home,Overnight,UPI,East,Yes,43.1
1315,50.21,2,50.44406542,28,3.15,0.56,16.83,Electronics,Standard,Credit Card,South,No,173.34
1316,23.76,2,64.73705675,23,3.52,17.62,82.02,Books,Overnight,PayPal,North,Yes,167.39
1317,28.7,4,49.30640384,22,4.98,24.95,26.01,Sports,Overnight,Debit Card,South,No,94.05
1318,43.9,4,67.57704001,29,4.98,47.45,56.49,Books,Standard,Debit Card,South,Yes,35.98
1319,37.81,1,21.16473006,,4.43,47.05,4.73,Electronics,Standard,Credit Card,Central,Yes,49.07
1320,46.26,4,22.70919754,33,1.26,9.04,15.84,Clothing,Standard,Credit Card,West,Yes,290.26
1321,51.13,,17.16588323,20,4.81,9.26,57.44,Clothing,Express,UPI,North,No,17.99
1322,60.59,5,41.62640974,18,3.45,8.17,9.35,Clothing,Overnight,Credit Card,Central,No,383.48
1323,48.59,1,37.63405325,14,4.2,39.45,82.36,Electronics,Overnight,UPI,North,Yes,397.37
1324,59.73,4,32.72073315,26,2.63,0.3,2.45,Clothing,Express,UPI,East,No,108.37
1325,51.29,3,47.13887942,,2.28,6.36,55.91,Clothing,Express,Debit Card,West,No,213.27
1326,10.49,2,53.48492908,15,2.85,26.9,14.14,Electronics,Standard,Credit Card,Central,No,130.48
1327,31.21,2,12.11506386,23,1.59,12.38,1.84,Sports,Overnight,Debit Card,South,No,222.12
1328,47.12,1,26.04541958,23,2.43,4.62,50.79,Books,Express,UPI,East,No,48.74
1329,25.81,2,47.30215391,19,4.43,17.99,6.97,Electronics,Express,Debit Card,South,Yes,63.06
1330,62,1,27.98391974,20,1.15,13.71,0.54,Electronics,Overnight,Debit Card,North,No,228.15
1331,80.62,3,23.02690885,17,1.6,25.56,3.5,Home,Overnight,UPI,East,Yes,200.45
1332,74.38,1,50.27806141,20,1.5,48.96,25.83,Clothing,Overnight,PayPal,Central,Yes,222.94
1333,45.73,1,15.65749895,18,2.61,6.22,91.4,Sports,Standard,PayPal,South,Yes,26.22
1334,79.81,2,30.47630288,23,4.99,18.64,2.84,Home,Express,Credit Card,South,No,202.22
1335,52.97,5,39.92966039,18,1.69,46.6,14.88,Sports,Standard,Debit Card,North,No,72.12
1336,43.26,6,26.39270129,,1.58,43.84,4.78,Clothing,Overnight,Credit Card,North,Yes,440.04
1337,37.73,2,46.74733484,23,4.66,19.71,32.8,Clothing,Overnight,Debit Card,West,Yes,120.04
1338,448.2,3,26.46684537,19,4.53,34.95,3.02,Clothing,Express,Credit Card,West,Yes,127.51
1339,42.24,5,56.1292924,28,1.13,4.39,6.58,Books,Standard,Credit Card,North,Yes,142.67
1340,53.41,5,33.11380554,15,4.01,35.63,5.25,Sports,Standard,UPI,West,No,383.72
1341,53.21,0,45.06905205,31,3.62,48.64,19.3,Sports,Standard,PayPal,South,Yes,97.42
1342,50.06,3,46.19035929,22,4.07,26.87,49.56,Home,Overnight,PayPal,North,Yes,97.93
1343,58.74,3,25.58689996,18,2.98,24.92,17.17,Electronics,Express,PayPal,East,No,52.07
1344,73.81,1,4.19770177,28,4.97,9.37,1.44,Clothing,Standard,UPI,North,Yes,111.3
1345,68.99,1,40.41133632,24,1.18,31.69,19.89,Clothing,Overnight,PayPal,Central,No,429.34
1346,20.3,0,36.08432521,16,1.94,29.52,38.33,Home,Overnight,UPI,Central,Yes,176.11
1347,5,3,43.33739041,15,2.59,32.6,3.4,Sports,Standard,Debit Card,North,No,361.74
1348,68.69,2,31.60208791,17,2.8,1.3,1.81,Books,Express,UPI,East,No,248.35
1349,22.66,1,28.54358452,24,4.69,27.44,4.99,Sports,Express,Credit Card,North,No,181.58
1350,45.5,6,65.12709516,15,3.24,29.75,32.9,Books,Standard,Credit Card,East,Yes,55.14
1351,26.6,0,12.91468908,8,1.18,10.38,21.5,Books,Overnight,Debit Card,South,No,45.18
1352,13.96,200,46.00925718,17,2.63,10.42,18.67,Sports,Overnight,Debit Card,South,Yes,117.46
1353,60.83,,26.38097213,17,2.67,13.81,6.89,Clothing,Standard,Credit Card,East,No,95.08
1354,65.18,2,29.96332073,20,4.86,35.59,9.69,Books,Overnight,PayPal,West,No,454.01
1355,38.47,2,30.24345751,19,3.4,30.31,81.07,Home,Overnight,PayPal,South,No,17.71
1356,5,6,22.94848589,18,3.54,42.29,6.61,Home,Standard,PayPal,Central,Yes,272.18
1357,39.08,3,43.56836315,22,3.85,14.78,55.66,Books,Overnight,Debit Card,North,No,350.46
1358,57.84,1,55.85965394,17,4.08,45.6,20.85,Clothing,Standard,Credit Card,West,No,198.58
1359,20.42,3,42.05020492,18,3.54,37.19,3.16,Books,Standard,UPI,Central,No,120.27
1360,53.67,4,36.55072994,15,1.95,19.75,15.12,Home,Standard,Debit Card,North,No,246.95
1361,49.69,0,20.20339251,19,4.5,4.76,71.21,Home,Overnight,Credit Card,Central,Yes,31.48
1362,61.59,2,42.75237899,16,3.93,12.85,13.01,Sports,Standard,PayPal,West,Yes,258.16
1363,52.39,1,67.34524448,27,3.97,47.84,47.77,Clothing,Overnight,PayPal,East,No,328.94
1364,30.54,3,29.28958064,15,4.99,15.52,7.11,Sports,Standard,PayPal,North,No,399.51
1365,73.93,5,29.36024631,15,4.21,16.5,20.31,Electronics,Express,Credit Card,Central,No,268.24
1366,46.83,4,26.58366304,18,4.32,9.48,44.57,Books,Overnight,PayPal,Central,No,169.18
1367,49.45,2,27.65878648,,4.81,40.34,60.82,Sports,Overnight,Credit Card,West,Yes,131.06
1368,31.33,,-6.179493305,18,1.6,13.78,15.96,Clothing,Overnight,Debit Card,West,No,91.32
1369,41.13,3,,,2.99,16.51,24.5,Books,Express,UPI,West,No,25.79
1370,32.3,5,22.31671735,21,3.32,20.72,0.07,Books,Standard,PayPal,East,Yes,257.06
1371,46.54,1,10.84605322,11,2.32,21.69,7.01,Books,Express,Debit Card,South,No,62.79
1372,84.23,4,46.29784925,18,4.36,20.57,7.84,Books,Standard,Debit Card,Central,No,153.17
1373,22.56,0,18.76973322,18,4.05,25.19,2.36,Books,Standard,Credit Card,East,Yes,66.34
1374,17.73,2,29.91996419,26,3.88,40.73,7.87,Clothing,Standard,Debit Card,Central,No,114.69
1375,,2,56.99663587,22,4.99,40.96,9.3,Electronics,Standard,Credit Card,East,Yes,173.56
1376,45.81,1,13.86176303,19,2.04,39.92,83.19,Home,Standard,Credit Card,North,No,861.68
1377,36.62,4,12.01102648,21,3.94,5.06,26.51,Electronics,Express,Debit Card,South,Yes,520.84
1378,70.8,5,39.03959284,19,3.21,39.98,13.32,Home,Overnight,Credit Card,Central,Yes,257.34
1379,37.89,2,52.24231046,13,2.25,6.01,106.26,Sports,Express,Credit Card,West,No,683.36
1380,86.52,4,200,15,1.64,6.24,3.99,Books,Overnight,Credit Card,South,No,268.46
